Text,Date,search_term
"tRump is a failure. Nearly 24,000 & will soon be over 30,000 Americans are deceased from #coronavirus #COVID19 #PressConference",04/13/2020,covid-19
Thank you @CanCovid for bringing together the research community! @capticcanada is a research program implementing the @remap_cap trial across Canada for #COVID19 patients in the ICU - We look forward to joining!,04/13/2020,covid-19
"Got a sweet new mask at work today, to help deliver Covid-19 primers and probes to the world! Go @CalPoly Mustangs #GiddyUp – at Biosearch Petaluma",04/13/2020,covid-19
If we're going to use our imaginations.. Let's start by imagining what our country would look like if Trump wasn't a sociopathic narcissist propped up by traitors in the GOP who are constantly deflecting the corruption by telling us where to look.. #GOPhuckyourself #COVID19,04/13/2020,covid-19
Despite all that #COVID19 is doing here I still trust God I still trust God I still trust God I still trust in God I still trust in God I still trust in God I still have faith in God I still have faith in God I still have faith in God It is well in God It is well in God,04/13/2020,covid-19
"We had to watch your ridiculous #WitchHunt #Impeachment #Hoax for two weeks while the #COVID19 outbreak was just getting started. So sir down, shut up and listen to America’s favorite President, President Donald J. #Trump! #KAG2020 #Trump2020",04/13/2020,covid-19
I Want Beer. #coronavirus #COVID19 #QuarantineDiaries,04/13/2020,covid-19
"I really want them to try that shit by me! I lost 2 already to Covid19! If I ever actually see a protester, I own a Jeep bitches and you will be eating my tires! #staythefuckhome",04/13/2020,covid-19
#Remdesivir ( by #Gilead Sciences / http://www.Gilead.com ) mentioned by #POTUS #Trump for “compassionate use” soon. See: https://www.biospace.com/article/data-from-gilead-s-compassionate-use-of-remdesivir-for-covid-19-looks-promising/ #JohnPhillipRubalcaba #JohnRubalcaba #COVID19 #Corona #CoronaVirus #Chandler #ChandlerArizona #ChandlerPeople #ChandlerPeeps #CP,04/13/2020,covid-19
@COVID19 ,04/13/2020,covid-19
Empanadas de carne #quarentinechef #quarentinechronicles #covid_19 #nocoronavirus Be safe familia. @Harlem https://www.instagram.com/p/B-8IflvB609/?igshid=41khd1hz7sqx,04/13/2020,covid-19
How much adderall did Trump snort before his COVID 19 speech today???,04/13/2020,covid-19
finally went to the er for my knee. the hospital is... surreal right now #COVID19 – at Mount Sinai Queens,04/13/2020,covid-19
Thank you to all of the small business owners who joined me for our webinar with @SDSBDCNetwork on small business assistance during the #COVID19 pandemic. Watch the full webinar here: ,04/13/2020,covid-19
TRENDING #MondayMood #COVID19 #facemasks,04/13/2020,covid-19
Someone posted homemade signs letting folks in the neighborhood know about drive through #COVID19 testing at Sears. But no walk up. ,04/13/2020,covid-19
"Check out my next installment of #COVID19 pediatric education. New peds data, pathophys and treatment updates. Let me know what you think. #PedsICU",04/13/2020,covid-19
#RIFADOSPORTI. FELICIDADES AL SECTOR SALUD POR SU GRAN APOYO EN EL COVID19,04/13/2020,covid-19
@DelBosqueFarms thank you for sharing the care in protecting your valuable #farm team. #COVID19 #FarmtoTable #farmworkers,04/13/2020,covid-19
Salvation Army Austin's downtown shelter was closed this weekend after 12 people there tested positive for COVID-19. All 187 people staying at the shelter http://dlvr.it/RTjqGX #atx #austin #all512,04/13/2020,covid-19
"Hacer o decir lo que te dice tu jefe, también es corrupcion. #COVID__19 ",04/13/2020,covid-19
"Thanks @KCMO Councilmember @Robinson4kc and Mayor @QuintonLucasKC for the helpful information during tonight’s 3rd District virtual town hall! Topics incl #COVID19, #Census2020, &amp; other topics.",04/13/2020,covid-19
Are we doing this right? #COVID19 #Masks,04/13/2020,covid-19
This seems like a service that the City could offer while protecting the safety of its employees. Would be curious to understand the value of cut services in comparison with any additional costs related to COVID19. I have to believe that the City and County are saving $now.,04/13/2020,covid-19
Open COVID Pledge: Removing Obstacles to Sharing IP in the Fight Against COVID-19 https://creativecommons.org/2020/04/07/open-covid-pledge-removing-obstacles-to-sharing-ip-in-the-fight-against-covid-19/ via @creativecommons,04/13/2020,covid-19
@realDonaldTrump just said the Federal government's power is absolute. Now I'm no constitutional lawyer but I don't think that's true. #coronavirus #COVID19,04/13/2020,covid-19
"Staying home & social distancing is to COVID-19 as Gandalf the Grey is to Balrog, the demon of the ancient world. ",04/13/2020,covid-19
It’s quite the paradox that the @WhiteHouse PPP is considered a “great and successful program” only due to the overwhelming number of small businesses bleeding out. #PPP #PPPloans #COVID19,04/13/2020,covid-19
COVID-19: How to up your at-home coffee game in coronavirus isolation https://nationalpost.com/life/food/covid-19-how-to-up-your-at-home-coffee-game-in-coronavirus-isolation/ #COVID19 #StayHome ,04/13/2020,covid-19
Trump lies every time he tweets or opens his mouth. He has gutted the federal government. He is a sociopathic narcissist authoritarian wannabe who has zero ability to care for anyone other than himself and zero ability to lead in a crisis. #COVID19 #COVID,04/13/2020,covid-19
"For the record, YES, there is still a shortage of ventilators, and shortage of the medicine combo needed to intubate patients who are suffering from respiratory systems of Covid 19. Speak the truth, and save lives! #TotalAuthority ",04/13/2020,covid-19
NC may ease COVID-19 restrictions if outbreak pace slows (from @AP),04/13/2020,covid-19
where did all the people go that was retweeting the media downplaying COVID-19.... I haven’t heard anyone compare this virus to the flu lately lmao,04/13/2020,covid-19
"Weird went to my doctor today, only delay due to Covid -19. Had the same argument about the American system being so much better because of wait times, asked him why he didn’t go to the states for treatment then since it was so much better. Guess what the answer was- cost!",04/13/2020,covid-19
"America, have we seen enough to realize this is not the person you want to answer the phone at 3 AM? This man has the the temperment, nor the character to lead this nation out of a parking lot never mind a crisis. #COVID19 #TrumpPressConference",04/13/2020,covid-19
@FoxNews My devout Republican Grandfather wants to know why my Mom (who tested positive for Covid-19) was not re-tested to confirm she is recovered &amp; my 4 family members in the household were not tested at all? Especially since Trump says everyone now has the supplies they need?,04/13/2020,covid-19
Vaccines have side effects for 10% of those afflicted by them. UN patsy clown #TrudeauWorstPM is not so gullible as to listen to lady gag reflex is he? #COVID19 #coronavirus,04/13/2020,covid-19
No se preocupen todos los muertos fueron declarados por neumonía atípica eso mata más que el covid19,04/13/2020,covid-19
@CBS6 @CamThompsonCBS6 @LevarStoney @GovernorVA: This is not a question of masks being available. I have the contact to the @3M manufacturer overseas. He can guarantee access to 20M #masks. I hope we can get more discussions with @HenricoNews and @CityRichmondVA #COVID19,04/13/2020,covid-19
"From the beginning, @POTUS and @VP have been invaluable partners in Georgia’s fight against #COVID19. The Trump administration is always accessible and ready to lend assistance to governors and states. I deeply appreciate their leadership in these trying times. #gapol",04/13/2020,covid-19
"As the U.S. leads the world in #COVID19 cases and deaths, aides are cautioning President Trump about too quickly lifting national social distancing guidelines. #coronavirus #TrumpPressBriefing",04/13/2020,covid-19
"20200413: The Conversation : More than 441,000 people have 'recovered' from COVID-19. How long will immunity last? [ proteins called antibodies contain the virus [ lymphocytes remember viruses ",04/13/2020,covid-19
“...many versions of the antibody test for years now.” SARS-CoV-2 is a novel coronavirus; it wasn’t identified until 2019. There were *no* antibody tests for COVID-19 in development until now. This man just makes sh*t up as he goes along. He’s a consummate BS artist.,04/13/2020,covid-19
"D #Biya regm is at it agn, mnpultx d wld t thnk dt hs tkx concrt msures agnst covid19. He rfuses t depulte prsns, cls dwn mrkts bt insists on msks wich is nt d frst lin of defnse. Hs gencide in #Ambazonia is stil in ful ger. @StateDept @RealDonaldTrump @SecretaryRoss @SCRtweets",04/13/2020,covid-19
I live in one of the epicenters of the epicenter of this damn #COVID19 crisis. Working class Black &amp; Latino folks. When will we get tested? ,04/13/2020,covid-19
#COVID19 Quarantine spouse bets: #Stimulusdeposit &lt; 2weeks @realDonaldTrump loses #refi House worth &gt; 200K ,04/13/2020,covid-19
covid 19 be like ,04/13/2020,covid-19
"Trump is losing it. I know that's an understatement at this point, but this #COVID19 press conference is nothing short but a total circus.",04/13/2020,covid-19
No se vale !!!!! Gente lucrando con la necesidad de las personas @proceso @CarlosLoret @loretoperalta1 @Adela_Micha @arturoelias @ErikaZaba @LuisGerardoM #coronavirus #COVID__19 @LideresMexicano #Mexico #QuedateEnCasa,04/13/2020,covid-19
"Key point by @EnidSlack with @imfgtoronto being that a long-term effect of the current #COVID19 crisis is that governments should take a hard look at which level provides, and pays for, services. https://www.theglobeandmail.com/canada/article-cities-face-massive-financial-shortfalls-because-of-covid-how-can/ #OnMuni #LocalGov",04/13/2020,covid-19
Gotta love the initiative and positivity of the #RainbowCityDemocrats Always finding new ways to turn chaotic situations (read: #COVID19) into productive ones!! This is how we win in November #NHpolitics,04/13/2020,covid-19
"El Dr. Gerardo Guillén, Director de Investigaciones Biomédicas del #CIGB, se refiere a la vacuna #CIGB2020, creada con el objetivo estimular la respuesta inmune innata, que a su vez estimula la inmunidad específica a la #COVID19. #CubaSalvaVidas #Cuba #RadioTaino",04/13/2020,covid-19
"Tampa - Curfew is in effect starting tonight - 9 pm. If you are pulled over or seen out, you will be charged with violation of public health emergency rules. Just when we were all hoping this wouldn't last too much longer, they drop the hammer. #COVID19",04/13/2020,covid-19
Our #COVID19 relief packages sending to communities in need #stopcovidhunger – at Aid For Friends,04/13/2020,covid-19
Scenes from our morning walk. #peakblooms #dogsofinstagram #photooftheday #mondaymood #covi̇d19 #socialdistancing @Forest Hills Cemetery https://www.instagram.com/p/B-8IDe0AXAq/?igshid=19g2gay0kny20,04/13/2020,covid-19
That rat in the shower looks like the COVID-19 patient zero!!! And I don’t feel bad for him bc he cheated on his wife .... karma!,04/13/2020,covid-19
"If you are able, we would so appreciate your support as we work to build a more resilient economy by expanding opportunities for those disproportionately impacted by the current crisis. @adaacademy #COVID19 #resilienteconomies #thrivingcommunities",04/13/2020,covid-19
Thought I would give all SM a break for #holyweek &amp; glad I did. Gave me a diff perspective on life That said I will be tweeting less ( prolly only posts &amp; stuff) &amp; few like this 2 more folks I know went to #Covid_19 #cherishlife #loveyourlife,04/13/2020,covid-19
"Check out ""Covid-19, Decarceration, and Abolition"" https://www.eventbrite.com/e/covid-19-decarceration-and-abolition-tickets-101585777796?utm-medium=discovery&amp;utm-campaign=social&amp;utm-content=attendeeshare&amp;aff=estw&amp;utm-source=tw&amp;utm-term=listing @Eventbrite",04/13/2020,covid-19
¿Qué diferencia hay entre incinerar cuerpos por Covid-19 a hacerlo por causa de Guerra Mundial?,04/13/2020,covid-19
"This photo doesn't communicate it well, but the view of the Blue Mounds appears unusually clear today. Is it just the weather or a result of reduced air pollution during the COVID-19 shutdown? #DriftlessArea",04/13/2020,covid-19
